,fullVisitorId,totals.transactionRevenue,totals.hits,totals.pageviews,visitNumber,visitStartTime,totals.bounces,totals.newVisits,channelGrouping,device.browser,device.deviceCategory,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.isTrueDirect
650250,9.808994150708453e+18,16460000.0,35.0,24.0,2.0,1476215009.0,0.0,0.0,4,72,0,7,955,2,36,122,35805,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
650251,2.3504300372541162e+17,107160000.0,35.0,31.0,2.0,1476241087.0,0.0,0.0,6,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
650252,3.2602238903997276e+18,17910000.0,36.0,30.0,1.0,1476222336.0,0.0,1.0,4,35,0,20,955,2,218,122,34323,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
650254,1.306270201462959e+18,179160000.0,36.0,28.0,1.0,1476214434.0,0.0,1.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1
650256,5.150728570406198e+18,16970000.0,39.0,30.0,2.0,1476201298.0,0.0,0.0,4,35,0,20,955,2,218,122,35029,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
650258,4.834223815849546e+18,30380000.0,40.0,30.0,3.0,1476201536.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
650259,2.7013267764714204e+18,43880000.0,40.0,27.0,1.0,1476180728.0,0.0,1.0,2,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
650260,1.6575073195542075e+18,49990000.0,41.0,37.0,2.0,1476219550.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
650262,5.128888224452873e+18,98270000.0,42.0,32.0,8.0,1476224733.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
650267,8.811442991664814e+18,63970000.0,43.0,31.0,1.0,1476218228.0,0.0,1.0,6,35,0,7,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,6,0,358,1,1
650270,2.3110983111582556e+18,143140000.0,45.0,34.0,6.0,1476203829.0,0.0,0.0,2,35,0,6,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
650276,5.083565941848511e+18,130980000.0,48.0,42.0,2.0,1476248314.0,0.0,0.0,2,35,0,3,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
650278,2.2748475609106816e+18,71160000.0,49.0,37.0,1.0,1476200343.0,0.0,1.0,6,35,0,3,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
650282,4.684616426602504e+18,63170000.0,52.0,40.0,1.0,1476209214.0,0.0,1.0,2,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
650287,4.552770191062879e+17,180210000.0,58.0,42.0,1.0,1476214392.0,0.0,1.0,4,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
650292,6.949619191008849e+18,59920000.0,70.0,57.0,1.0,1476205568.0,0.0,1.0,2,35,0,20,955,2,132,122,36104,482,3,62,3,59008,11,3,4,3327,0,3196,0,1,0
650293,7.456947093763568e+18,69570000.0,71.0,55.0,4.0,1476202251.0,0.0,0.0,6,35,0,3,38,2,218,30,0,255,12,62,3,59008,11,3,4,3327,6,0,358,1,0
650297,3.640330441830848e+18,22480000.0,112.0,76.0,3.0,1476235179.0,0.0,0.0,4,35,0,7,955,2,218,122,31119,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
652300,7.707232974827202e+18,236630000.0,8.0,8.0,2.0,1476235230.0,0.0,0.0,6,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
652369,8.311296470306205e+17,19190000.0,12.0,10.0,14.0,1476225342.0,0.0,0.0,6,35,0,7,746,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,242,447,1,0
652380,9.136697139662688e+17,79960000.0,13.0,10.0,6.0,1476195760.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
654403,1.596912606849219e+18,3500000.0,11.0,11.0,5.0,1484684674.0,0.0,0.0,2,35,0,7,579,2,218,75,27268,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654429,5.930716560276393e+18,10990000.0,12.0,10.0,2.0,1484722538.0,0.0,0.0,4,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654473,6.716928511410179e+18,13590000.0,15.0,13.0,3.0,1484722235.0,0.0,0.0,4,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654484,7.986721064696066e+16,38980000.0,15.0,11.0,2.0,1484658087.0,0.0,0.0,4,47,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654510,3.5273663056839224e+18,79990000.0,17.0,15.0,5.0,1484697680.0,0.0,0.0,6,35,0,7,779,2,218,101,37125,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
654518,3.1189416018700867e+18,36780000.0,18.0,14.0,1.0,1484712229.0,0.0,1.0,2,35,0,7,829,2,218,100,7653,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654522,4.402860754109908e+18,3500000.0,19.0,16.0,1.0,1484682651.0,0.0,1.0,4,35,0,20,955,2,218,122,7452,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654528,5.561134301954216e+18,16990000.0,19.0,17.0,3.0,1484696889.0,0.0,0.0,4,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654539,1.8664570153239447e+18,14980000.0,21.0,15.0,1.0,1484670113.0,0.0,1.0,4,72,1,23,252,4,97,0,11142,105,13,62,3,59008,11,3,4,11,5,3196,208,1,1
654545,2.375804711007416e+18,44790000.0,23.0,21.0,1.0,1484680776.0,0.0,1.0,6,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654558,7.337570379315949e+17,33560000.0,25.0,20.0,1.0,1484702501.0,0.0,1.0,6,35,0,7,911,2,218,116,39450,118,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654559,8.96384921048871e+18,10990000.0,25.0,23.0,2.0,1484692333.0,0.0,0.0,4,35,0,7,955,2,218,122,38725,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654562,5.230800631136877e+18,46950000.0,25.0,25.0,1.0,1484710181.0,0.0,1.0,4,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654571,6.773504129316656e+18,167700000.0,29.0,26.0,2.0,1484687617.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654572,3.7692160086404393e+18,35980000.0,29.0,21.0,1.0,1484719700.0,0.0,1.0,4,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654577,5.102519341834861e+18,111180000.0,31.0,22.0,1.0,1484703418.0,0.0,1.0,6,35,0,7,751,2,218,100,7653,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654579,2.7729301290398668e+16,59170000.0,32.0,25.0,2.0,1484712595.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654585,7.435052038545127e+18,279370000.0,33.0,29.0,28.0,1484689887.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
654589,4.2117383656851476e+18,15190000.0,34.0,25.0,1.0,1484697791.0,0.0,1.0,6,35,0,6,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654591,8.284519161511719e+18,34980000.0,35.0,24.0,1.0,1484687269.0,0.0,1.0,2,35,0,20,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654592,3.3898578192051763e+18,59540000.0,35.0,29.0,2.0,1484671845.0,0.0,0.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654595,9.015377887977643e+18,24470000.0,36.0,28.0,1.0,1484683824.0,0.0,1.0,2,47,0,20,955,2,218,122,17626,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654601,4.5395978577339986e+18,84940000.0,41.0,31.0,2.0,1484694639.0,0.0,0.0,4,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654602,3.7605835343893074e+18,84920000.0,41.0,37.0,1.0,1484719843.0,0.0,1.0,2,35,1,23,955,2,218,122,29606,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654603,3.499571954427097e+18,587000000.0,42.0,36.0,1.0,1484690576.0,0.0,1.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
654606,9.07961411277024e+18,71940000.0,42.0,37.0,7.0,1484676704.0,0.0,0.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654608,7.112946707690589e+18,50340000.0,43.0,35.0,3.0,1484668811.0,0.0,0.0,3,35,0,7,746,2,218,100,0,73,12,62,3,59008,11,3,4,3327,4,3196,171,1,0
654613,3.539013620174819e+18,16480000.0,46.0,33.0,1.0,1484707394.0,0.0,1.0,2,72,1,23,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654615,4.314863785819791e+18,390950000.0,50.0,41.0,2.0,1484683725.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
654620,4.5489863476729723e+18,254850000.0,58.0,46.0,2.0,1484696055.0,0.0,0.0,4,35,0,20,762,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654630,7.089314040630584e+16,131850000.0,76.0,33.0,1.0,1484674322.0,0.0,1.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,1
654632,1.9909774463662198e+17,678050000.0,106.0,81.0,1.0,1484701819.0,0.0,1.0,2,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
654959,5.712068909667695e+18,89880000.0,46.0,40.0,3.0,1481036326.0,0.0,0.0,4,35,0,20,955,2,218,122,25846,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
654971,8.657427332734176e+18,202530000.0,63.0,54.0,1.0,1481057464.0,0.0,1.0,4,35,0,3,182,2,218,19,0,187,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655132,1.7438837088885573e+18,366850000.0,15.0,13.0,2.0,1481045085.0,0.0,0.0,4,35,0,7,911,2,218,116,0,118,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655157,5.099121232438244e+18,39990000.0,19.0,16.0,1.0,1481079693.0,0.0,1.0,4,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655166,5.315316047616809e+18,21990000.0,25.0,22.0,3.0,1481070374.0,0.0,0.0,4,35,0,20,955,2,218,122,22662,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655168,6.561435115855605e+18,20970000.0,26.0,19.0,1.0,1481066049.0,0.0,1.0,4,35,0,20,955,2,218,122,2988,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655175,5.62032524359333e+18,46370000.0,29.0,22.0,1.0,1481081528.0,0.0,1.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655179,4.891719971837029e+18,29980000.0,32.0,27.0,1.0,1481074468.0,0.0,1.0,4,35,0,3,779,2,218,101,40311,467,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655183,1.599852514978863e+18,9480000.0,46.0,32.0,6.0,1481075689.0,0.0,0.0,5,35,0,20,955,2,218,122,29884,482,12,62,1,34910,0,2,9,125,3,3196,208,0,1
655187,5.354436747091877e+16,727380000.0,68.0,48.0,3.0,1481059277.0,0.0,0.0,3,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,4,3196,171,1,1
655191,3.7952275029633275e+18,45970000.0,111.0,81.0,1.0,1481077816.0,0.0,1.0,4,35,0,7,110,2,218,10,7653,246,12,62,3,59008,11,3,4,11,5,3196,208,1,1
655590,8.88360002373528e+18,527800000.0,11.0,11.0,5.0,1481063006.0,0.0,0.0,4,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,5,3196,208,1,0
655604,9.284274959617537e+17,594650000.0,11.0,11.0,9.0,1481070401.0,0.0,0.0,2,35,0,20,762,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655607,1.3329361866910403e+18,13590000.0,12.0,11.0,6.0,1481054012.0,0.0,0.0,6,35,0,7,955,2,218,122,11367,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655608,7.813149961404844e+18,8990000.0,12.0,10.0,14.0,1481036817.0,0.0,0.0,2,35,0,20,738,2,218,93,7653,461,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655613,4.45607906574286e+18,9900000.0,12.0,12.0,4.0,1481031090.0,0.0,0.0,4,35,0,7,869,2,36,0,142,301,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655656,4.465306287169569e+17,44790000.0,14.0,14.0,3.0,1481049135.0,0.0,0.0,6,35,0,20,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655662,3.2825268341475174e+18,74390000.0,14.0,12.0,4.0,1481075966.0,0.0,0.0,6,35,0,7,463,2,218,61,31119,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655671,6.214016505412778e+18,44790000.0,14.0,14.0,1.0,1481070372.0,0.0,1.0,2,35,0,7,540,2,218,100,37125,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655676,5.571134167525613e+18,132000000.0,15.0,13.0,1.0,1481083133.0,0.0,1.0,6,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655686,7.758585801799209e+18,59990000.0,15.0,13.0,4.0,1481035944.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655688,7.015697575025933e+18,119980000.0,16.0,14.0,2.0,1481079337.0,0.0,0.0,2,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655698,1.8717029304407834e+18,15190000.0,16.0,14.0,1.0,1481034108.0,0.0,1.0,6,35,0,6,148,2,218,10,0,246,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655707,9.103904807286032e+18,6000000.0,17.0,15.0,1.0,1481084313.0,0.0,1.0,6,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655712,5.189398404527636e+18,19190000.0,17.0,15.0,2.0,1481071062.0,0.0,0.0,6,35,0,7,463,2,218,61,31119,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655720,8.914990444419609e+18,74990000.0,18.0,14.0,1.0,1481061656.0,0.0,1.0,2,35,1,23,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655736,5.441087838163343e+18,56740000.0,19.0,14.0,2.0,1481047297.0,0.0,0.0,6,35,0,7,38,2,218,30,0,255,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655738,9.424126722376174e+18,215700000.0,19.0,17.0,1.0,1481056903.0,0.0,1.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655748,2.173668037003459e+18,43470000.0,20.0,17.0,1.0,1481045020.0,0.0,1.0,2,47,1,20,955,2,218,122,31119,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655750,2.543151459368347e+18,9780000.0,20.0,16.0,2.0,1481045967.0,0.0,0.0,6,35,0,20,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655760,6.484779449302554e+18,74990000.0,21.0,19.0,3.0,1481047420.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655770,9.125898229130281e+18,215700000.0,22.0,20.0,6.0,1481051592.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655772,2.2368366760113203e+17,28780000.0,22.0,18.0,6.0,1481060961.0,0.0,0.0,5,35,0,7,59,2,218,6,0,430,12,62,1,3403,0,2,9,125,3,3196,208,0,0
655774,2.8315486955766364e+18,78980000.0,22.0,17.0,3.0,1481074534.0,0.0,0.0,4,35,0,20,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655776,7.406663400303852e+18,44980000.0,23.0,18.0,3.0,1481026711.0,0.0,0.0,4,35,0,3,661,2,218,87,0,314,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655779,4.219302359703604e+18,624750000.0,23.0,19.0,1.0,1481048217.0,0.0,1.0,2,72,1,23,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655781,9.089051012648902e+18,155160000.0,23.0,19.0,6.0,1481048126.0,0.0,0.0,6,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655794,8.632030329369995e+18,20980000.0,26.0,23.0,2.0,1481043407.0,0.0,0.0,5,35,0,7,540,2,218,100,37125,73,12,62,1,4816,0,2,9,108,3,3196,208,0,1
655795,7.594746937801444e+18,29140000.0,27.0,23.0,2.0,1481050873.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655800,1.7388775528007805e+18,17590000.0,28.0,25.0,2.0,1481042725.0,0.0,0.0,6,35,0,7,458,4,217,60,0,131,13,62,3,59008,11,3,4,3327,6,0,358,1,0
655804,6.22937246140554e+18,37980000.0,30.0,22.0,2.0,1481035910.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655805,7.403668294153817e+18,15990000.0,30.0,25.0,2.0,1481051157.0,0.0,0.0,6,35,0,7,829,2,218,100,33915,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655806,4.013506326100151e+18,34410000.0,30.0,26.0,5.0,1481031649.0,0.0,0.0,4,35,0,7,955,2,44,122,38301,482,15,62,3,59008,11,3,4,11,5,3196,208,1,0
655807,4.616569000491822e+17,46380000.0,31.0,24.0,1.0,1481069116.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655808,5.359483083240024e+18,27970000.0,31.0,23.0,6.0,1481050008.0,0.0,0.0,4,43,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655814,5.565360856362838e+18,17590000.0,32.0,31.0,1.0,1481050083.0,0.0,1.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655818,3.660706083878336e+18,51930000.0,33.0,26.0,7.0,1481035122.0,0.0,0.0,6,35,0,20,211,2,218,81,0,189,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655822,3.9486206392943196e+18,40770000.0,34.0,24.0,3.0,1481068871.0,0.0,0.0,6,35,0,3,220,2,218,100,39450,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655823,8.589073988770263e+17,27980000.0,34.0,30.0,3.0,1481046062.0,0.0,0.0,4,35,0,20,59,2,218,6,31119,430,12,62,3,59008,11,3,4,11,5,3196,208,1,0
655824,4.691824911067936e+18,39980000.0,35.0,31.0,2.0,1481068993.0,0.0,0.0,6,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655825,2.423345914861145e+18,158370000.0,36.0,30.0,3.0,1481040081.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655826,5.429486512675747e+18,165560000.0,36.0,25.0,3.0,1481069525.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655829,6.080228231224065e+18,52750000.0,38.0,31.0,2.0,1481089987.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655835,2.6549858702020603e+18,117950000.0,40.0,31.0,5.0,1481052669.0,0.0,0.0,6,35,0,6,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655838,7.625863147445975e+18,339750000.0,41.0,31.0,4.0,1481044073.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655841,1.5631651943531205e+18,908250000.0,43.0,30.0,11.0,1481044746.0,0.0,0.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655843,7.754915186456274e+18,83940000.0,45.0,38.0,2.0,1481071199.0,0.0,0.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655846,2.751456102223302e+18,377930000.0,50.0,39.0,2.0,1481059836.0,0.0,0.0,2,35,0,3,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655847,9.221994018681607e+18,31180000.0,51.0,46.0,1.0,1481064674.0,0.0,1.0,6,35,0,7,955,2,218,122,39450,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655850,5.867199929818257e+18,86340000.0,55.0,46.0,2.0,1481052301.0,0.0,0.0,6,35,0,7,579,5,12,75,6595,280,1,62,3,59008,11,3,4,3327,6,0,358,1,0
655852,3.3179035601397924e+18,66270000.0,56.0,49.0,1.0,1481011214.0,0.0,1.0,6,35,0,7,955,2,218,122,27268,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655853,6.48908003198511e+18,21980000.0,56.0,52.0,1.0,1481079746.0,0.0,1.0,6,35,0,6,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655854,3.3024620802809684e+16,2110800000.0,57.0,47.0,3.0,1481089679.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1
655856,9.029794295932939e+18,1300200000.0,61.0,46.0,8.0,1481024264.0,0.0,0.0,6,35,0,20,955,2,218,122,4284,482,12,62,3,59008,11,3,4,3327,6,2198,352,1,0
655857,6.147396474895234e+18,765700000.0,61.0,42.0,8.0,1481050924.0,0.0,0.0,2,35,0,3,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655859,8.694856978867123e+18,75120000.0,68.0,57.0,3.0,1481046808.0,0.0,0.0,6,35,0,3,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655860,7.141351826392674e+18,255100000.0,68.0,50.0,1.0,1481040015.0,0.0,1.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655867,9.072756856133512e+18,112620000.0,77.0,54.0,3.0,1481064708.0,0.0,0.0,6,35,0,7,869,2,36,0,4023,301,12,62,3,59008,11,3,4,3327,6,0,358,1,0
655876,8.668766739666508e+17,214970000.0,132.0,95.0,3.0,1481083754.0,0.0,0.0,2,35,0,7,749,2,218,100,13624,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
655877,2.0342483972052452e+16,95150000.0,139.0,101.0,2.0,1481074662.0,0.0,0.0,6,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
658365,2.523857652235026e+18,19190000.0,12.0,10.0,3.0,1489706090.0,0.0,0.0,6,35,0,7,869,2,218,0,38725,301,12,62,3,59008,11,3,4,3327,6,0,358,1,1
658386,1.9368041381704584e+18,40770000.0,14.0,14.0,1.0,1489714955.0,0.0,1.0,4,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658389,4.58879623114539e+18,10990000.0,14.0,13.0,3.0,1489722625.0,0.0,0.0,5,35,1,1,955,2,218,122,7652,482,12,27,1,49053,0,2,7,273,3,3196,208,0,0
658415,4.724343029185512e+18,40980000.0,16.0,14.0,3.0,1489700969.0,0.0,0.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
658427,2.338178303528914e+18,15190000.0,17.0,15.0,22.0,1489677182.0,0.0,0.0,4,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658429,9.970378027479687e+18,15980000.0,17.0,15.0,3.0,1489694032.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
658441,5.346534846866519e+18,24990000.0,19.0,16.0,1.0,1489708145.0,0.0,1.0,4,35,0,7,955,2,218,122,34713,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658446,1.2371571568607432e+18,43180000.0,19.0,17.0,1.0,1489696902.0,0.0,1.0,6,35,0,6,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
658459,3.0732196330141343e+18,31990000.0,22.0,22.0,2.0,1489687179.0,0.0,0.0,4,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658462,7.015114588825899e+18,55990000.0,23.0,23.0,1.0,1489686130.0,0.0,1.0,4,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658464,3.5683346926593546e+18,719300000.0,24.0,20.0,5.0,1489676805.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
658467,2.615253560882574e+18,65090000.0,25.0,23.0,3.0,1489654160.0,0.0,0.0,5,35,1,23,955,2,218,122,31119,482,12,27,1,37428,0,2,7,2085,3,3196,208,0,1
658469,7.454455828968667e+18,29490000.0,25.0,21.0,1.0,1489709216.0,0.0,1.0,2,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
658471,8.44364340641074e+18,271800000.0,25.0,19.0,2.0,1489694183.0,0.0,0.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
658478,2.1499974510129644e+18,48990000.0,27.0,23.0,1.0,1489710045.0,0.0,1.0,4,35,0,7,540,2,218,100,22189,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
658485,6.70221610640324e+17,73570000.0,28.0,24.0,1.0,1489671243.0,0.0,1.0,6,35,0,6,955,2,36,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
658490,6.344125332989627e+18,32970000.0,28.0,23.0,3.0,1489682426.0,0.0,0.0,4,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
658494,9.672097680372886e+18,147180000.0,30.0,24.0,6.0,1489684412.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
658501,2.339706083107096e+18,228660000.0,33.0,28.0,1.0,1489697584.0,0.0,1.0,6,35,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
