fullVisitorId,visitNumber,totals.pageviews,totals.transactionRevenue,totals.hits
7584227374144950004,3.0,71.0,76910000.0,95.0
7585321373986269779,28.0,68.0,49980000.0,85.0
758577373703531857,65.0,53.0,39950000.0,56.0
7586960751046029408,21.0,77.0,61910000.0,94.0
7587138749751940102,54.0,85.0,24380000.0,111.0
7587148992661482087,6.0,38.0,66370000.0,48.0
7587690701654566627,19.0,59.0,52770000.0,64.0
758865850483706593,1.0,27.0,87150000.0,35.0
7588981130462792361,6.0,55.0,73470000.0,67.0
7589137567725941774,1.0,43.0,20780000.0,51.0
7589140490994660050,45.0,55.0,141580000.0,59.0
7591955684159608805,3.0,54.0,44290000.0,76.0
7594157089401877562,6.0,56.0,47180000.0,64.0
7594746937801444625,3.0,56.0,29140000.0,64.0
7594910457176925161,3.0,23.0,227850000.0,23.0
7595424386639223686,1.0,13.0,59990000.0,15.0
759713225034747479,45.0,50.0,30020000.0,58.0
7597832944990027750,3.0,20.0,41990000.0,22.0
759913108523269841,247.0,150.0,67190000.0,173.0
7602795446904794008,21.0,75.0,50000000.0,97.0
7606335731603327424,10.0,55.0,40770000.0,63.0
7608996347103620557,3.0,33.0,61590000.0,44.0
7610360596308606,1.0,35.0,22470000.0,43.0
7611051448678038108,1.0,38.0,11960000.0,51.0
7611245380329580634,1.0,11.0,17800000.0,13.0
7612168453953047528,1.0,34.0,57980000.0,41.0
761363147503026339,154.0,82.0,22600000.0,108.0
7615721031711474348,10.0,29.0,179910000.0,32.0
7616789203807782311,3.0,40.0,85980000.0,43.0
7618350638899925348,1.0,27.0,26500000.0,32.0
7619394198510596551,3.0,61.0,35110000.0,81.0
7622430498708873807,2.0,27.0,35980000.0,28.0
7622628711953468889,10.0,66.0,19990000.0,76.0
7623081080262005718,1.0,9.0,44790000.0,11.0
7623467057602509357,1.0,30.0,84530000.0,34.0
7624531134410931401,1.0,33.0,119970000.0,40.0
76255265047374256,1.0,20.0,12310000.0,23.0
7625863147445975419,5.0,80.0,578850000.0,112.0
7626008159205100378,1.0,20.0,55990000.0,24.0
7626451325930281264,3.0,56.0,215550000.0,69.0
7627090613587216352,18.0,24.0,147030000.0,27.0
7628048174455037157,1.0,55.0,104910000.0,77.0
7631154109847654517,3.0,31.0,19990000.0,39.0
7632150231530795841,21.0,119.0,124940000.0,179.0
7632396110260336309,45.0,67.0,23900000.0,85.0
7633401264222322898,39.0,49.0,79990000.0,65.0
7633475394444208361,1.0,48.0,98780000.0,75.0
7634897085866546110,14812.0,1006.0,25000000.0,1271.0
7635012716697544709,36.0,83.0,15990000.0,94.0
7637038443893798015,7.0,25.0,11990000.0,27.0
7637175405665019213,6.0,35.0,3490000.0,43.0
7637583730181533171,1.0,19.0,35970000.0,21.0
7637940533127194777,45.0,101.0,110770000.0,126.0
7638200261989402480,21.0,80.0,458290000.0,95.0
7638336411447332495,42.0,300.0,1577490000.0,412.0
7639125894732167820,1.0,17.0,139180000.0,19.0
7640844068811990915,3.0,22.0,519000000.0,24.0
7641135753970506301,1.0,16.0,18990000.0,18.0
7642599988772992308,84.0,68.0,73540000.0,78.0
764274607292877218,3.0,30.0,244040000.0,36.0
7645423855844337919,6.0,54.0,135900000.0,57.0
7646951145864334861,6.0,50.0,16980000.0,61.0
7647399051164881931,1.0,28.0,86380000.0,35.0
7647458799254065971,6.0,48.0,37580000.0,66.0
7649024864165957461,3.0,36.0,3500000.0,43.0
7650573166348333190,39.0,38.0,24220000.0,45.0
7651073139895028250,10.0,61.0,223130000.0,76.0
7651728310132014868,1.0,8.0,25100000.0,8.0
7651960630185038876,3.0,43.0,101620000.0,55.0
7652124468815517106,1.0,13.0,237860000.0,16.0
765320243480910164,15.0,82.0,106900000.0,102.0
7653600583827596196,3.0,22.0,38360000.0,24.0
7656154866854274850,3.0,14.0,4780000.0,18.0
7656166664902363407,28.0,57.0,39980000.0,71.0
7657116022844782849,3.0,19.0,33610000.0,21.0
7657672545443379106,36.0,103.0,56480000.0,123.0
7657968382629784039,28.0,105.0,86740000.0,143.0
7658004825963957145,28.0,150.0,96710000.0,209.0
7658192084720685827,3.0,20.0,15990000.0,22.0
7659667031982295774,3.0,18.0,24990000.0,21.0
7661043951104922558,21.0,62.0,16990000.0,79.0
7662637796862454922,12.0,30.0,295800000.0,35.0
7665584448967359272,10.0,54.0,18380000.0,68.0
766779490317492129,10.0,50.0,35200000.0,64.0
766927729457298247,1.0,53.0,125440000.0,71.0
766993275138882460,6.0,27.0,33590000.0,29.0
7670063553528001131,1.0,31.0,39980000.0,32.0
7670621252820310471,1.0,10.0,27190000.0,10.0
7671147450962713082,66.0,107.0,67180000.0,137.0
7671938929886422316,12.0,60.0,75030000.0,72.0
7672124784796015338,6.0,66.0,33890000.0,83.0
7674192003340295500,3.0,31.0,33980000.0,42.0
7674873291467776477,3.0,19.0,30390000.0,21.0
7675702584577907084,3.0,58.0,51160000.0,73.0
7675869407000236910,28.0,165.0,264630000.0,211.0
7680759434454622438,1.0,35.0,30000000.0,37.0
7681832015202637738,1.0,12.0,55990000.0,14.0
7687728141180472347,3.0,17.0,55990000.0,20.0
7687734256049052066,3.0,61.0,95950000.0,84.0
768998327849146700,22.0,64.0,48760000.0,77.0
7691586922188658432,300.0,277.0,140590000.0,378.0
7691826110185211654,15.0,50.0,42520000.0,58.0
7691884507775578651,30.0,37.0,18980000.0,43.0
7693430904622520313,10.0,49.0,95510000.0,63.0
7695366805532091485,3.0,35.0,11950000.0,44.0
7695578750853411684,1.0,58.0,479030000.0,85.0
7696973731640073168,10.0,103.0,115510000.0,141.0
7697210138804043868,33.0,64.0,85930000.0,87.0
7697599973738347494,6.0,23.0,3980000.0,29.0
769814198037419822,1.0,16.0,13430000.0,18.0
7701571111733834937,1.0,33.0,549200000.0,35.0
7701613595320832147,66.0,156.0,2200100000.0,187.0
770343271394368802,10.0,46.0,19990000.0,59.0
7703634562564929325,1.0,42.0,194930000.0,50.0
7704158452522194564,1.0,19.0,14990000.0,22.0
770431600902969839,85.0,96.0,200140000.0,111.0
7704838802929652478,61.0,177.0,100570000.0,243.0
770591642514840189,21.0,52.0,24990000.0,63.0
7706423253523283738,28.0,61.0,215500000.0,77.0
7707232974827201453,6.0,115.0,236630000.0,165.0
770809688008689824,1.0,45.0,36770000.0,57.0
7708630394810651470,1.0,38.0,27970000.0,47.0
7709616629393983673,1.0,19.0,3500000.0,20.0
7709768845264385801,6.0,52.0,215050000.0,73.0
7710274785859342861,10.0,32.0,4990000.0,39.0
771218336324354803,45.0,157.0,33580000.0,214.0
7713012430069756739,1.0,176.0,71960000.0,216.0
7716135827542308176,10.0,48.0,88800000.0,70.0
7716901533486555071,6.0,29.0,28780000.0,33.0
7717237857998968115,6.0,62.0,151970000.0,87.0
7718460789580849626,1.0,18.0,25010000.0,21.0
772031545895684188,6.0,64.0,77190000.0,86.0
7721327606863421352,3.0,26.0,24990000.0,33.0
77222285299709169,10.0,82.0,25970000.0,96.0
7723283988655524549,1.0,22.0,134360000.0,28.0
7724099657846251773,3.0,33.0,40770000.0,40.0
7725596392985025022,1.0,17.0,30780000.0,21.0
7725691113815221366,15.0,77.0,42590000.0,86.0
7727550060577166015,6.0,28.0,26290000.0,31.0
7727831218148659507,6.0,31.0,251940000.0,34.0
7727862869206137569,6.0,39.0,18460000.0,51.0
7729298327600931364,7.0,40.0,113450000.0,56.0
7730778110265788269,15.0,54.0,63260000.0,68.0
7731162068091223593,1.0,22.0,15190000.0,24.0
7731550683138800842,3.0,54.0,39180000.0,66.0
7732090134568997347,3.0,23.0,67180000.0,24.0
7733098542015261271,1.0,20.0,43980000.0,24.0
7736543262187152126,15.0,48.0,39490000.0,65.0
7737049103084491745,66.0,488.0,210900000.0,657.0
7737545548847540539,3.0,22.0,62980000.0,26.0
773808986747306437,78.0,97.0,44970000.0,105.0
7738303201145232755,6.0,32.0,18390000.0,38.0
7739378572791448482,3.0,27.0,55990000.0,32.0
7741113614366580526,3.0,39.0,57170000.0,46.0
774160510580966551,1.0,41.0,68650000.0,54.0
7741904137426649634,1.0,28.0,25300000.0,28.0
7742753003683875687,6.0,37.0,76780000.0,44.0
7743552132615586742,10.0,129.0,465110000.0,174.0
7745913892709272663,3.0,38.0,53280000.0,40.0
7746647628358905257,15.0,42.0,237970000.0,46.0
7748710052323833792,1.0,31.0,12980000.0,41.0
7750057450092176618,3.0,45.0,199560000.0,56.0
7750340404205493317,1.0,14.0,1990000.0,16.0
7753883779576218882,1.0,16.0,99950000.0,19.0
7754442050009166377,10.0,58.0,34940000.0,75.0
7754915186456273750,3.0,45.0,83940000.0,55.0
7755051258981673515,105.0,121.0,105530000.0,139.0
7756103894574714837,79.0,162.0,1843990000.0,206.0
7756944371260493270,21.0,58.0,120000000.0,70.0
7757258715868835564,3.0,15.0,49950000.0,19.0
7757321613072475237,15.0,40.0,21690000.0,50.0
7757589561918883331,1.0,47.0,99990000.0,62.0
7757837653152946419,3.0,25.0,25980000.0,28.0
7758585801799209122,10.0,28.0,59990000.0,32.0
7758762749403908429,6.0,32.0,47980000.0,36.0
7760371305511831851,1.0,15.0,19990000.0,15.0
7761232105915490480,3.0,47.0,16980000.0,62.0
7761592310264777592,3.0,18.0,349300000.0,18.0
7762808356071305639,10.0,31.0,37980000.0,35.0
7764475341358829145,6.0,67.0,63930000.0,85.0
7765852872572562365,6.0,70.0,18990000.0,80.0
776713032866720922,6.0,36.0,41190000.0,48.0
7767487111812238597,45.0,129.0,143930000.0,154.0
7768308880358365308,1.0,59.0,60460000.0,85.0
776884857977483664,35.0,34.0,33690000.0,43.0
7770933674059715179,15.0,47.0,148730000.0,55.0
7771285007340524144,21.0,47.0,27430000.0,51.0
7771380615067157220,27.0,42.0,19480000.0,45.0
7771559258178364692,21.0,64.0,169600000.0,85.0
7771656628828873351,3.0,32.0,116780000.0,38.0
7772930465282378163,15.0,70.0,47970000.0,93.0
7773367694615408886,6.0,27.0,33980000.0,35.0
777345811290642740,1.0,22.0,29980000.0,25.0
7774093101397937116,6.0,40.0,95950000.0,50.0
7777403200539516342,10.0,153.0,399060000.0,220.0
7778824028479625662,1.0,18.0,61980000.0,18.0
7782965489086957079,45.0,54.0,554100000.0,62.0
7783483124481840961,2.0,11.0,312000000.0,12.0
7785081763173787250,10.0,141.0,127220000.0,204.0
7785136914311905,21.0,68.0,140000000.0,86.0
7785229083090323902,62.0,102.0,19190000.0,128.0
7786496751068018925,6.0,33.0,30050000.0,36.0
7787440954328108933,1.0,39.0,89480000.0,51.0
7787965754580189953,1.0,27.0,14980000.0,27.0
7788388085759905895,2.0,16.0,239600000.0,24.0
7789668913244553459,36.0,56.0,33980000.0,69.0
7790208263336496144,15.0,50.0,48760000.0,59.0
7793160829626238821,1.0,31.0,79990000.0,42.0
7794703468039668930,3.0,52.0,28470000.0,69.0
7796097533930625172,1.0,9.0,10990000.0,12.0
7796255033922388892,3.0,46.0,122380000.0,53.0
7797161228996458724,1.0,33.0,18270000.0,45.0
779742490071283583,1.0,11.0,55990000.0,11.0
7797999885990809909,55.0,62.0,16990000.0,89.0
7798456604809994672,3.0,28.0,15190000.0,38.0
779994217986978664,15.0,44.0,41810000.0,47.0
7800508396890862296,28.0,102.0,42850000.0,138.0
7801319347320449499,1.0,9.0,16990000.0,11.0
7801380304889274913,21.0,97.0,121530000.0,130.0
7802787655834834739,1.0,21.0,19990000.0,25.0
7803437096506812413,14.0,59.0,870150000.0,82.0
7804796494256061450,15.0,115.0,46380000.0,173.0
7806422854441917723,78.0,98.0,18990000.0,137.0
7806543448896890229,1.0,9.0,31990000.0,9.0
7806950251446529341,29.0,81.0,104210000.0,115.0
7807217189456163612,11.0,47.0,23950000.0,58.0
780755997851042697,9.0,29.0,39890000.0,44.0
7810785569344571093,1.0,25.0,27180000.0,27.0
7811787934602942622,6.0,34.0,14000000.0,42.0
7812169483646384233,2.0,26.0,20970000.0,30.0
781232080470154469,1.0,26.0,15990000.0,27.0
7813149961404844386,6451.0,815.0,2553310000.0,986.0
7813186643472514760,10.0,48.0,169870000.0,59.0
7818622582367990484,1.0,12.0,99990000.0,14.0
7819378251108446311,10.0,28.0,4990000.0,30.0
7822178141511453911,15.0,26.0,1149600000.0,29.0
7822986627298496483,1.0,27.0,16990000.0,32.0
7824102392765552707,3.0,28.0,198280000.0,30.0
7824759881998320555,1.0,21.0,34280000.0,26.0
782614754453902695,1.0,15.0,11890000.0,15.0
7828035665151307766,1.0,13.0,19190000.0,17.0
7828268469636350286,45.0,111.0,23490000.0,125.0
7830344002776874199,1.0,10.0,8880000.0,10.0
7830750206267475882,1.0,29.0,16990000.0,29.0
7831153588410737092,6.0,21.0,65960000.0,21.0
7834164711977044454,1.0,58.0,56380000.0,65.0
7834245291980769625,1.0,16.0,30390000.0,34.0
783433940623046043,3.0,70.0,26970000.0,95.0
7834618145872510794,21.0,30.0,15190000.0,33.0
7836922432734266850,3.0,16.0,13290000.0,18.0
783696981860862300,10.0,55.0,220180000.0,69.0
7838650270550176403,6.0,59.0,300000000.0,73.0
7839731383337024710,1.0,11.0,6990000.0,11.0
784029865132552069,10.0,35.0,31990000.0,39.0
7841078781730568178,3.0,24.0,51960000.0,28.0
7841732003589019800,10.0,60.0,147670000.0,69.0
7842747307254703576,6.0,41.0,68840000.0,54.0
7843562488071473206,3.0,12.0,111800000.0,14.0
7844285640302688026,1.0,48.0,4980000.0,55.0
784499115644338284,6.0,59.0,107930000.0,70.0
784525939227851603,3.0,69.0,62690000.0,94.0
7845967413109542320,3.0,54.0,319940000.0,70.0
7846265776310082337,1.0,12.0,12990000.0,14.0
7847878753909959497,3.0,29.0,21190000.0,33.0
7849560023703448121,91.0,152.0,561220000.0,206.0
7851653566519396144,10.0,66.0,26290000.0,72.0
7851878234225373633,3.0,74.0,38000000.0,105.0
7853124250162225215,1.0,30.0,55990000.0,30.0
7855520906498401439,91.0,104.0,142960000.0,112.0
7857037940227176848,6.0,22.0,483550000.0,22.0
7857488410437380421,14.0,66.0,44970000.0,83.0
7857874876716902829,6.0,115.0,149520000.0,172.0
7859759557446158559,3.0,36.0,123060000.0,41.0
7861268750444370687,6.0,66.0,41560000.0,80.0
7861360542752225034,21.0,54.0,119800000.0,70.0
7862709801346463450,1.0,16.0,299500000.0,17.0
7864177582545842880,1.0,28.0,210060000.0,36.0
7865812508027554896,3.0,28.0,28050000.0,33.0
7866268239897048336,15.0,64.0,59580000.0,80.0
7866911767663069733,1.0,45.0,249490000.0,58.0
7867882247088163383,1.0,50.0,62600000.0,61.0
7869610070939620438,1.0,38.0,47700000.0,42.0
7870849325324206691,1.0,20.0,16990000.0,22.0
7871079031879063569,1.0,16.0,50830000.0,19.0
7871426202983789446,15.0,61.0,778160000.0,84.0
7872935762023823952,1.0,28.0,233870000.0,32.0
7873356892876973109,6.0,122.0,1550000.0,164.0
7873937527041182412,3.0,31.0,119400000.0,36.0
7874937204637644327,26.0,84.0,1590000.0,114.0
7875893829613781625,3.0,27.0,33590000.0,31.0
7876109297899909726,1.0,16.0,31980000.0,19.0
7877039778064211316,63.0,99.0,1990000.0,124.0
7878351670032839098,10.0,87.0,110980000.0,127.0
7878988161509239513,1.0,18.0,38980000.0,21.0
7879290112537608883,21.0,32.0,25170000.0,33.0
7880167755277148359,3.0,51.0,199820000.0,74.0
7880178108492772399,3.0,42.0,96550000.0,54.0
788289060362109435,45.0,38.0,527890000.0,40.0
7884650300070174701,9.0,42.0,2690000.0,52.0
7884773385633780909,3.0,32.0,93690000.0,38.0
7884800380653018929,6.0,70.0,112050000.0,84.0
7886298582663945846,1.0,20.0,23180000.0,26.0
7886613135451853273,3.0,19.0,39990000.0,25.0
7888170618859992433,1.0,102.0,186230000.0,109.0
7890966908162899673,3.0,26.0,79190000.0,29.0
7894063271151919255,3.0,21.0,55990000.0,21.0
7895169393941050088,3.0,44.0,16990000.0,51.0
7896369965230790406,10.0,101.0,62480000.0,128.0
789749143659143555,1.0,43.0,195950000.0,64.0
7898871805036704666,3.0,33.0,56200000.0,35.0
789905443393425189,6.0,24.0,11180000.0,25.0
7900214462329441890,1.0,39.0,52390000.0,47.0
7902252986541229075,10.0,30.0,128970000.0,32.0
7904889893242445451,57.0,63.0,7190000.0,65.0
7908307514083563203,1.0,27.0,120890000.0,32.0
7908882748835077246,28.0,121.0,31180000.0,144.0
7908892250153476680,10.0,37.0,17590000.0,42.0
7910024669087314685,3.0,25.0,140700000.0,32.0
7911172514249336913,1.0,45.0,49190000.0,59.0
7911961580493101960,1.0,31.0,9560000.0,41.0
7914594983424284090,5.0,27.0,65980000.0,33.0
791462951878788065,21.0,109.0,165110000.0,137.0
791764880277338045,10.0,40.0,141970000.0,43.0
7917822451855985643,1.0,25.0,31150000.0,29.0
7917962954244786091,28.0,27.0,12990000.0,27.0
791864965885404875,1.0,24.0,10630000.0,24.0
7920081257177282153,2.0,19.0,92090000.0,21.0
79204932396995037,36.0,84.0,7047150000.0,109.0
7921241728788576695,15.0,23.0,39970000.0,25.0
7921624807402363638,1.0,16.0,146370000.0,24.0
7923717574756069195,10.0,22.0,18990000.0,22.0
7926818431252952072,36.0,112.0,199110000.0,127.0
7930731506451371847,10.0,35.0,15990000.0,40.0
7930995706732204088,1.0,33.0,75910000.0,43.0
7933171750259720017,15.0,133.0,381460000.0,189.0
7934034759287623180,1.0,23.0,55930000.0,26.0
7935549301309973853,3.0,18.0,15190000.0,18.0
7936166614949878797,1.0,13.0,44790000.0,14.0
7937009225076356808,3.0,103.0,1038690000.0,157.0
7939195923933153052,1.0,24.0,33590000.0,24.0
7939213367478794488,162.0,59.0,145990000.0,76.0
7939552270525180888,3.0,25.0,10070000.0,33.0
7939582431160055646,5.0,37.0,28780000.0,45.0
7939722678554181163,6.0,39.0,27250000.0,43.0
7940447523657179296,1.0,17.0,55990000.0,21.0
7942035209319092535,1.0,25.0,18990000.0,27.0
7942338055212909628,15.0,42.0,52490000.0,46.0
7945508458206701256,1.0,24.0,19190000.0,34.0
79455793222269162,6.0,36.0,33540000.0,42.0
7946697392929480488,10.0,87.0,182840000.0,120.0
7947262115800453109,10.0,65.0,68740000.0,88.0
7947697374901279912,6.0,21.0,13290000.0,22.0
7948789322692677362,1.0,52.0,139120000.0,67.0
7949599289543078043,1.0,89.0,35180000.0,110.0
7949830908055384624,1.0,15.0,240770000.0,20.0
7950848969150459416,3.0,42.0,111980000.0,55.0
7952709367999520186,6.0,33.0,12990000.0,42.0
7954367393399826900,65.0,67.0,26620000.0,79.0
7955265300701242032,1.0,12.0,13980000.0,12.0
7956245656986449961,10.0,48.0,502250000.0,58.0
7958231810407314761,104.0,101.0,118320000.0,123.0
7958734805769918855,10.0,41.0,20000000.0,45.0
7959091864119809907,1.0,31.0,29570000.0,38.0
7960216957065106735,1.0,43.0,67530000.0,57.0
7964990028393230257,10.0,92.0,17980000.0,113.0
7965265156545901045,21.0,113.0,4847600000.0,156.0
7966024019355321644,51.0,90.0,106330000.0,113.0
7966445662902884206,22.0,36.0,21460000.0,41.0
7970246388355187791,6.0,49.0,35000000.0,56.0
7970701992007145468,49.0,104.0,1378200000.0,136.0
7970882488065232755,226.0,305.0,277960000.0,399.0
7971730380777984264,29.0,86.0,76740000.0,103.0
7971854024765192624,1.0,30.0,75920000.0,40.0
7971899755212526545,1.0,21.0,19590000.0,22.0
7974559694020168451,1.0,16.0,25000000.0,18.0
7974747290395913881,3.0,32.0,285850000.0,43.0
7974773514952361623,1.0,17.0,89990000.0,21.0
7976621551830058686,3.0,78.0,45970000.0,99.0
7979010430069561046,1.0,68.0,5490000.0,85.0
797965936233269883,3.0,38.0,27350000.0,47.0
7980102376114249169,10.0,41.0,1200000.0,46.0
7980598881440576861,6.0,52.0,48770000.0,58.0
798087643954247685,28.0,83.0,79190000.0,102.0
7981489310601082763,19.0,40.0,281870000.0,52.0
7982627573451336069,1.0,17.0,12990000.0,19.0
7983896832980033675,21.0,71.0,59990000.0,85.0
7984761365552483293,10.0,27.0,344790000.0,29.0
798497354396276590,3.0,17.0,33590000.0,20.0
7985347873719599013,1.0,31.0,17970000.0,47.0
7985615137097388464,1.0,16.0,24990000.0,19.0
79867210646960655,3.0,19.0,38980000.0,26.0
7988589698705817924,3.0,46.0,27180000.0,56.0
7989785134263351536,1.0,45.0,15190000.0,52.0
7990135994432965391,78.0,138.0,2485950000.0,180.0
7990454624282115583,1.0,20.0,29740000.0,22.0
7992104623025928298,2.0,56.0,86330000.0,83.0
7993959597454323418,6.0,51.0,14490000.0,61.0
7994759815756161325,22.0,57.0,165610000.0,95.0
7998818416650846708,18.0,57.0,247780000.0,68.0
7999024439305263613,78.0,121.0,68780000.0,151.0
7999476853921506700,1.0,10.0,134850000.0,10.0
7999804494517330141,21.0,64.0,123660000.0,95.0
8000036903991844307,1.0,24.0,159000000.0,26.0
8002426910576120967,15.0,38.0,10990000.0,48.0
8003711571072690789,15.0,40.0,42380000.0,49.0
8004174355462183209,3.0,24.0,56970000.0,30.0
8004196057645719276,6.0,52.0,42370000.0,66.0
8005660040592987731,1.0,26.0,28780000.0,33.0
8005996482635469170,3.0,25.0,13200000.0,26.0
8006404712306518616,1.0,10.0,44970000.0,12.0
8007300615127214527,10.0,47.0,35390000.0,56.0
8007463966328729062,6.0,32.0,17590000.0,33.0
8007564628670829915,21.0,49.0,293500000.0,66.0
8008212076718860277,15.0,65.0,120280000.0,82.0
8008255526797390672,3.0,35.0,60870000.0,44.0
8008641986881155629,51.0,53.0,44790000.0,62.0
8009185599443907717,1.0,13.0,13290000.0,13.0
8009715103196438268,6.0,51.0,325290000.0,71.0
8010010692264835422,3.0,43.0,16990000.0,52.0
8010547430526656952,1.0,30.0,35980000.0,37.0
8010576269203179764,3.0,15.0,12990000.0,17.0
8010758488625619131,25.0,40.0,13290000.0,43.0
8010924216301401271,1.0,31.0,90380000.0,40.0
8012063331203949252,1.0,10.0,16990000.0,10.0
8013293722895490429,14.0,15.0,33590000.0,16.0
801358685892885658,3.0,36.0,86490000.0,47.0
8013820676715807864,6.0,52.0,35180000.0,64.0
8013949568772685376,1.0,17.0,23980000.0,21.0
8014231325557842899,1.0,13.0,18390000.0,15.0
8015709468280846772,9.0,122.0,201880000.0,181.0
8016003971239765913,3.0,107.0,27180000.0,194.0
8017023262781664041,3.0,26.0,17170000.0,31.0
8017036388062220760,15.0,38.0,38380000.0,50.0
8017527495949351517,1.0,20.0,12980000.0,25.0
8021466760366947417,1.0,11.0,6990000.0,11.0
8021812938751479108,3.0,93.0,96690000.0,130.0
8021862140607876556,15.0,84.0,60050000.0,134.0
8022178122812724446,54.0,60.0,43100000.0,78.0
8023076116006253866,3.0,28.0,99170000.0,38.0
8024330436349031408,1.0,33.0,191600000.0,37.0
8025955470222388064,275.0,66.0,33590000.0,80.0
8028246032728562106,21.0,31.0,1990000.0,35.0
80317544461352905,3.0,21.0,57520000.0,22.0
8031899498943781745,1.0,39.0,70920000.0,52.0
8031999310239628131,15.0,25.0,311760000.0,29.0
8035911212149258356,6.0,118.0,28700000.0,164.0
